"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"9.92_633.4865m/z"," 0.9726723"," 0.4217483"," 0.7204500"," 0.9502511"," 0.4573514"," 1.0982302"," 0.7228052"," 1.0844655"," 1.2714918"," 1.0265464"," 0.2651298","-1.1589106","-0.7365143","-1.6353746","-0.2504395","-1.0647455","-1.3145774","-1.1148365","-1.3051938","-0.4105496"
"8.57_624.2623m/z","-0.71647857"," 1.97332412","-0.29046405","-1.02900228"," 1.31224220"," 0.61952792"," 0.43488186","-0.99644776","-0.66597158"," 1.07806725"," 0.95590941","-0.01000895","-0.26279485","-1.34006353","-1.96542377","-0.64627188","-0.22709012"," 1.09916170"," 0.27605768"," 0.40084520"
"11.67_617.3571m/z","-1.27812680","-2.09922950"," 0.46265220"," 0.51911360"," 0.80902575"," 0.01836436"," 1.16274732","-0.19444790"," 0.77235099"," 0.51765999","-0.47378688","-0.27550734"," 0.30586809"," 1.43576355","-1.52566836","-1.92678084"," 0.38181571"," 0.89094684"," 0.31288630"," 0.18435293"
"9.03_617.3562m/z"," 1.6432548"," 1.2036642"," 0.9450524"," 0.6234488"," 1.1424555"," 0.8375905"," 0.5741304"," 0.3320687"," 0.1012288"," 0.5490474"," 0.2089123","-0.5859119","-1.1267658","-1.2185730","-2.0398389","-0.8317120","-0.9471088","-0.8824038","-0.9718222"," 0.4432827"
"10.17_615.3552m/z","-0.369713734"," 0.415141980","-1.161256229","-0.172403607","-1.598386104","-0.333653182","-0.792491303"," 1.257448400"," 0.880716214"," 0.422393874"," 0.981880181","-1.910743033"," 0.798381542"," 0.009733938"," 1.916604676"," 1.000007759","-1.179040297","-0.248657114","-0.183646359"," 0.267682398"
"11.96_615.1933m/z"," 0.64911680","-3.49533648"," 0.49302238"," 0.30996497"," 0.39448453"," 0.35235979"," 0.46112334"," 0.25600870"," 0.76758981"," 0.68548993","-1.87011989","-0.09923225","-0.10688290"," 0.38071540"," 0.17622569","-0.53939826"," 0.41828993"," 0.07711810"," 0.36616150"," 0.32329894"
"9.63_613.4801m/z"," 1.335013378"," 0.397921618"," 0.464627903"," 1.044509238"," 0.845660070"," 0.666287178"," 0.360444781"," 1.364064411"," 0.483280647"," 1.067781385","-0.771701731"," 0.004753257","-0.448403232","-0.468638120","-1.015591336","-1.220805706","-0.675615527","-0.657767606","-2.602282533","-0.173538073"
"6.74_610.1474m/z"," 0.78036278"," 0.83575275","-0.54213698"," 0.85491766","-0.68748140","-0.10776591"," 0.40698305","-0.45073751","-3.60629257"," 0.31520571","-0.07299924"," 0.51167599","-0.06975525"," 0.21999417"," 0.64811033"," 0.95606094"," 0.15827719","-0.87524513"," 0.39023891"," 0.33483451"
"12.85_609.5588m/z"," 1.1331054","-1.1598289","-1.7514081","-0.1085161"," 0.9673430"," 0.7057976"," 0.8321432"," 0.5712903","-0.4799394","-0.3316434"," 0.3169357","-1.8485340","-0.1053918"," 0.9883630"," 1.1119114"," 0.4885810"," 0.4078927","-1.8487828","-0.6256672"," 0.7363485"
"9.51_609.5116m/z","-0.21392126","-1.00353995","-0.77207763"," 0.12497586","-0.95405508","-1.01943675"," 1.24129540"," 1.27211951"," 1.65393567"," 1.43864787","-1.97624237"," 0.21000421"," 0.58705658","-0.37896530","-0.05246092","-0.90843418"," 0.56471966"," 0.25983800","-0.97657647"," 0.90311715"
"10.11_609.1831m/z","-0.6877759"," 0.3764464","-2.3630043","-0.5661292"," 0.6488110"," 0.2002925","-2.6954351"," 0.5247871"," 0.9280600"," 0.1840025","-0.3022973"," 1.0953335"," 0.1775614"," 0.1458992"," 0.6830376","-0.3207353"," 0.9209507"," 0.4760092"," 0.7513229","-0.1771367"
"8.48_606.3420m/z","-1.486350908"," 0.151896479","-1.735978858","-1.251008967","-0.100794893","-0.153021654","-0.711904423","-1.245644068","-1.397306003","-0.179931737"," 1.186741795"," 1.117619784"," 0.747326447"," 0.397236760"," 0.002128261"," 0.587311134"," 0.817092700"," 1.438747018"," 0.847692594"," 0.968148540"
"8.20_606.3270m/z"," 1.0748519"," 0.9086499"," 0.3616016"," 0.4324353"," 0.8824990"," 0.9369348"," 0.2905383"," 0.3536969"," 1.1889688"," 0.5073967"," 0.1311179","-1.0868319"," 0.1105464","-1.6929792"," 0.5927987","-0.3246451","-0.5721948","-2.6947030","-0.8744731","-0.5262089"
"9.11_606.2174m/z"," 1.66183005","-0.48107679","-0.02848828"," 1.34579443","-0.62193707","-0.56851372","-1.09807480"," 0.36602261"," 1.56081641","-1.20627889","-1.55506975","-0.08010182"," 0.62073159"," 0.99315016"," 0.03149825"," 0.25175879"," 1.32909011","-0.49612386","-0.60617305","-1.41885439"
"8.51_604.2230m/z","-1.2574145","-0.3285066","-1.6873162","-1.8665527"," 0.2667866","-0.1587497","-0.7172975","-0.9243081","-1.0664332"," 0.8260214"," 0.8977297"," 1.1824350"," 0.5575197"," 1.0554918","-0.6289453"," 0.5601749"," 0.8535368"," 1.4693037"," 0.5172801"," 0.4492442"
"8.65_604.2180m/z","-1.57210828"," 0.04874675","-1.07057554","-0.74362934","-0.73518592","-0.62836388","-0.25463907","-0.88023852","-1.85799640","-0.56438124","-0.03983340"," 1.50333207"," 0.88845326"," 1.08783920"," 0.41435153"," 0.84244950"," 1.33886336"," 1.15350091"," 1.01979315"," 0.04962186"
"8.66_603.3752m/z","-1.3817325"," 2.1807005"," 1.5940600"," 1.3008463"," 0.1291209","-0.8007025","-0.5710149","-0.5496672","-0.8925564","-0.9724632"," 0.8992263"," 1.5460202","-0.5133522"," 0.4159509","-0.6460063","-0.6927303","-0.2737320","-0.3386931","-0.5756392"," 0.1423647"
"9.11_602.2192m/z","-0.6147430","-0.9330062","-0.7896802","-0.5090450","-0.7476711","-1.1574698","-0.9584542","-0.5620345","-0.4625823","-1.1390913","-0.3602836"," 0.9345734"," 1.8509498"," 1.6264915"," 0.6076518"," 1.0983519"," 1.3230821"," 1.0119757"," 0.5130388","-0.7320538"
"9.44_602.2192m/z"," 1.177711827"," 1.279792484"," 1.092750970"," 0.781888774"," 0.974764855","-0.366849269"," 0.362277117"," 0.916222759"," 1.330569085"," 0.183533022"," 0.007577948","-1.524021236"," 0.460871931","-0.704507563","-0.437735229","-0.885110674","-0.865286802","-0.597274356","-1.837669628","-1.349506017"
"9.58_599.1850m/z"," 0.88526438"," 1.17012342","-0.25713563"," 0.51442516"," 0.91886697"," 0.32398870","-0.24662046"," 0.01992476","-0.54834865","-0.78582082","-0.02610754"," 1.05604847"," 0.16291577"," 1.54717314","-2.58038695"," 0.05978499"," 0.33408063","-0.21738045","-0.29524979","-2.03554609"
"10.79_593.1283m/z"," 0.6005311"," 1.3439224"," 0.2008183"," 0.7590317"," 1.4886633"," 0.5670074"," 0.6283629","-1.1037861","-0.5871405","-1.2318442"," 0.3495443","-0.2135989","-2.6582861","-0.8037010","-0.4536296"," 0.8645656","-0.2070590","-0.7292228"," 0.8080844"," 0.3777368"
"11.22_588.8996m/z"," 0.539758465"," 2.258238446"," 0.327282399"," 1.013983100","-0.425813137","-0.405847065"," 0.401729264"," 1.309912642"," 1.321928942"," 0.360788549"," 0.369097470","-0.872161389","-0.805397286","-2.023459193","-0.204966665","-0.860801812","-0.667564063","-0.008216384","-1.112700041","-0.515792241"
"10.98_588.8992m/z"," 0.2522430"," 1.1183336"," 0.8866967"," 1.3788314"," 0.7293726"," 0.6593860"," 0.8557273"," 1.0239536"," 1.1854082"," 0.9753545","-0.8665050","-1.4250297","-0.8680473","-1.6185029","-0.3311452","-0.3845024","-0.5553077","-0.7174159","-1.2409548","-1.0578960"
"11.99_588.8984m/z","-1.33774039"," 1.30305567"," 0.18353042"," 0.53917714"," 0.30095219","-0.45010660","-1.48413838"," 0.79319498","-0.04713583","-2.05309328","-1.23970296"," 0.20344145"," 1.37174342"," 0.39212620","-0.09899136"," 0.37392872"," 0.97460849"," 1.50771708","-0.39301881","-0.83954814"
"8.77_588.3311m/z"," 0.006035489"," 1.899117501"," 1.028469611","-0.327273686"," 1.142519492"," 0.324626959"," 1.364004872","-0.571480463","-0.693105909"," 0.366110874"," 1.094872168","-0.003719683","-2.008652411","-0.766117710","-1.614642493","-0.719428633","-0.654205337"," 0.103283898","-0.547379538"," 0.576964999"
"9.10_588.2549m/z"," 0.7488001"," 0.4305873","-1.1136282"," 0.9775685","-1.9572876","-0.1131628","-0.4458703"," 0.7046628"," 0.4136575","-1.5371746","-0.2852440"," 0.1124594"," 1.3093917"," 1.5537831","-0.1660848","-0.5965312"," 1.4387917"," 0.4524053","-0.6121025","-1.3150215"
"8.97_586.2701m/z","-1.485252144"," 0.319205605","-1.707923111","-1.133778148","-1.215245658","-0.535036794","-0.691820029","-0.006405369","-0.897922194","-0.807107957"," 0.462948514"," 1.240484437"," 0.349565768"," 0.875336681"," 0.331491361"," 0.105929603"," 1.183028914"," 1.533796622"," 0.799545587"," 1.279158312"
"9.11_584.2619m/z","-0.78865046","-0.43124920","-1.91736964"," 0.41183062","-1.28338676"," 0.09851022","-0.92256130"," 0.91294286","-0.02362016"," 0.44181383"," 0.81892992","-0.15202618"," 0.29773723"," 0.43117742"," 2.76670815"," 0.66499910"," 0.49220832","-1.09906819","-0.49203747","-0.22688831"
"9.20_583.3373m/z"," 0.92864254"," 0.81017869"," 0.85189691"," 0.29674904","-0.12364194"," 0.76476854","-2.74790549"," 0.08584572"," 0.39235844","-0.25258695"," 0.72753779","-0.26052615"," 1.24217670"," 0.53989191","-1.18887352","-0.48533296"," 0.73717616","-0.10303961","-0.33219356","-1.88312227"
"10.15_583.1514m/z"," 0.10174778","-1.36971729"," 0.10949561","-0.96875234","-0.76541483","-1.00691503"," 0.04312748"," 1.53544884","-0.32586169"," 0.31673926"," 0.44506167","-1.38260339"," 0.85153170","-0.15814035"," 2.69321797"," 1.16111691","-0.21312914","-0.15433991","-0.61483523","-0.29777802"
"8.54_582.2231m/z","-1.2490321"," 0.2912295","-1.6023005","-1.7056283"," 0.3101012","-0.1882627","-0.8945412","-0.6866895","-1.6127311","-0.1640457"," 0.4419824"," 1.0192412"," 0.5810661","-0.2131322"," 0.3157412"," 0.8132411"," 1.3018087"," 1.0021342"," 1.4816520"," 0.7581658"
"9.94_580.3987m/z"," 0.25157075","-0.31370948"," 0.01456238"," 1.28190950","-0.63977669"," 1.10940618"," 0.65618745"," 1.64488797"," 1.36946050"," 0.91632422","-0.84795122","-1.83604528","-0.20633158","-1.02900940"," 0.69953597","-0.10855675","-0.75386230","-1.59191221","-0.90754856"," 0.29085851"
"9.23_578.2193m/z"," 1.30936923"," 0.66101777"," 0.62318779"," 1.04081049"," 0.41284659","-0.05589452","-0.41466733"," 1.22536310"," 1.23035882","-0.37285084","-1.25708775","-0.78379998"," 0.91878672"," 0.32159319","-0.43543724","-0.47129672","-0.09234748","-0.17549450","-0.97728398","-2.70717337"
"9.47_575.4176m/z","-0.77551559"," 1.10992597"," 0.05834024"," 0.44527125"," 0.57098119"," 0.92218806","-0.66812194"," 1.43279437","-0.70140370"," 0.97712570","-0.81021142","-2.39453254"," 0.05998661","-1.05820725"," 1.78107927"," 0.03336703"," 0.22271752"," 0.22531531","-0.84027156","-0.59082852"
"9.72_569.4560m/z"," 0.23791645","-0.37677031","-0.04792832"," 0.92509770","-0.28304005"," 0.91324392","-0.07441278"," 1.54498284"," 1.39022947"," 0.87544637"," 0.21997357","-0.66790264","-0.97959889","-0.74320110"," 1.15117052","-0.06032906","-2.37268856","-0.83620782","-1.39299643"," 0.57701511"
"9.57_568.3066m/z"," 0.38217855","-0.09279948","-0.19774849","-0.52229612"," 0.20235188"," 0.03006581"," 0.09785646"," 0.91527781","-0.60852728"," 0.25466186"," 0.69216200"," 0.82178461","-2.02135525"," 0.61918105"," 0.37320876"," 0.55825832","-0.75562884"," 0.89757620","-2.87284497"," 1.22663713"
"11.84_568.2816m/z"," 0.54222475","-3.51550620","-0.64640346"," 0.30048275"," 0.67007075"," 0.31057251","-0.13868145","-0.84408473"," 0.67067144"," 0.56154987","-0.81170596"," 0.05699321"," 0.67614089"," 1.35279750","-0.03317320"," 0.67402714"," 0.04706009","-0.44032154"," 0.41597086"," 0.15131477"
"9.69_561.1539m/z","-0.43397269"," 1.16192191","-2.36140573"," 1.24273635","-1.14604224","-0.45116977","-0.48460665"," 1.46282687"," 0.77011186","-0.56352294"," 0.90522431"," 1.02275983","-1.59647527"," 0.94697648","-0.05435860","-0.25204119"," 0.08758929","-0.33720943","-0.09493039"," 0.17558798"
"9.14_555.2794n"," 1.1132107"," 0.9190938"," 0.9470053"," 0.1133349"," 0.4737133"," 0.2708958"," 0.6684590"," 0.8320355"," 0.5477782"," 1.0192424"," 1.3636670","-0.6701083","-0.3258645","-0.7027162","-0.3609270","-0.3829706","-2.0876237","-0.8987611","-2.0707893","-0.7686751"
"7.57_555.2463m/z","-0.7878042","-0.3135673"," 0.4459657","-0.1336879"," 2.9104198","-1.1805822","-0.3267445"," 0.1677807","-0.2295861","-0.4169672","-0.4125667","-0.7393161","-0.1387333"," 0.2278518"," 0.1754076"," 0.2084642","-0.6817619"," 2.3674169","-0.2140906","-0.9278986"
"7.46_554.1272m/z","-0.29037291","-0.01343147"," 0.27395522","-1.07085868","-0.14053246"," 2.01873164","-1.21302874"," 0.50083570"," 0.01646599"," 1.84280504","-2.41473220","-1.21945827"," 0.51513281","-0.14963967","-0.10408056"," 0.88157080"," 0.13401077"," 0.08355472"," 0.15750391"," 0.19156836"
"8.59_550.1904m/z","-1.4422136"," 1.6649004","-0.8902892","-0.5352911"," 1.3242962"," 0.9005606"," 0.2952863","-0.1315655","-1.3550682"," 1.4826920","-0.1639625"," 0.8999279"," 0.2889942","-0.3366780","-1.6987535","-0.6666186","-0.3266662"," 1.2055243"," 0.1353351","-0.6504107"
"9.39_549.1704m/z","-0.70206738"," 0.57505397","-0.36014078","-1.37461959"," 0.22363557","-0.72310752","-0.28114717","-1.47788145","-2.22512048","-0.02555983"," 1.33416507"," 1.40670799"," 0.64076747"," 0.39651517","-0.38155200"," 0.76697527"," 0.85763683"," 1.15451538"," 0.87904567","-0.68382219"
"0.71_549.1676m/z","-0.21027140"," 0.66270728","-0.74349203","-0.14220728"," 1.84074119","-0.59056304","-0.45387620","-0.64487730","-0.55462076","-1.53254383"," 1.62134560"," 1.07907835"," 0.17291468","-1.11527848"," 0.90282736"," 0.01251924"," 0.64095119","-2.01186035"," 0.43564447"," 0.63086131"
"8.51_542.2511m/z","-1.4478911","-0.6952066","-1.0925600","-1.0081172","-0.4752304","-0.6326590","-0.8748910","-1.1938495","-1.4037305","-0.4925989"," 0.8837327"," 1.3369586"," 0.7376915"," 0.9814059"," 0.5950964"," 0.7464264"," 0.9781403"," 1.2641293"," 1.0207264"," 0.7724266"
"8.65_542.2504m/z","-1.6511631","-0.4897209","-0.8874313","-0.7646299","-0.6786888","-0.6022353","-0.4983358","-1.3615948","-1.3874574","-0.6773634"," 0.5350730"," 1.3951871"," 0.8012654"," 1.2715503"," 0.8158400"," 0.8910607"," 1.2215321"," 1.1025972"," 0.8198152"," 0.1446997"
"11.69_540.2956m/z"," 1.21623077","-3.09661820"," 0.48305743"," 0.24913949","-0.13856561"," 0.58391038","-0.01591041"," 0.02461157","-0.20735287"," 0.64956926","-1.83044113"," 0.48471928","-1.18216500","-0.01147139"," 0.72152570"," 0.44555777"," 0.62664058"," 0.06400821"," 0.09555882"," 0.83799533"
"9.64_533.0935m/z","-0.87670310"," 0.57016818","-1.10740760","-0.94229397","-0.33459796","-1.46338070","-0.67067864","-0.67136109","-1.19421805","-1.37267086"," 0.35739054"," 1.34657868"," 1.29020408"," 1.39985002"," 0.08872505"," 0.43020723"," 1.20887262"," 1.14268522"," 0.89099953","-0.09236918"
"9.37_532.3406m/z"," 1.54659448"," 1.19820865"," 1.44502170"," 0.39544219"," 1.04785654"," 0.77957368"," 0.80254967","-0.18453408"," 0.63098233"," 0.49823813"," 0.01294584","-0.75570900","-0.81004927","-0.76540859","-2.15943487","-1.01985745","-0.94439023","-0.52309841","-1.09827743","-0.09665386"
"10.17_531.2302m/z","-0.63439006","-2.08405457","-0.35187225"," 0.01898324","-2.31206892"," 0.08301160","-0.52275696"," 0.70646932"," 0.68118229"," 0.53443059"," 0.61410601","-0.20018584"," 1.27381791","-0.09969669"," 1.68922898"," 1.06069665"," 0.16753068","-1.02534061"," 0.01679580"," 0.38411284"
"9.58_529.1261m/z","-0.0927023"," 0.4746231","-0.5768994","-1.3895898","-0.8998138","-0.3994569","-0.6472200","-0.4983523","-1.4508283","-1.1221831"," 2.3159934"," 0.4401142"," 0.2010169"," 1.3697456"," 0.1627282"," 1.0954257"," 1.2109411"," 0.5913723","-0.9742519"," 0.1893375"
"9.38_526.5734m/z"," 0.16245333"," 0.38161909"," 0.77350019"," 0.76172334","-0.35591408"," 1.07770131"," 0.65340829"," 0.94347509"," 0.83496487"," 1.17451046","-0.00940923","-1.73930332","-0.93229282","-2.01123637"," 1.02135319"," 0.12619773","-0.69303903","-1.47795862","-1.07563232"," 0.38387890"
"8.62_526.2976m/z","-0.95863064"," 1.42136091","-0.39520520","-1.35061942"," 0.42206912","-0.02598194"," 0.44490459","-1.11095371","-1.66359569"," 0.30761194"," 1.47608178"," 0.89390526","-1.12763468"," 0.21915071","-0.74166780","-0.67945321","-0.14629863"," 1.13392240"," 0.15894105"," 1.72209314"
"9.06_526.2942m/z"," 1.6538152","-0.0842447"," 1.5095941"," 1.3984675"," 0.9345874"," 0.9768508"," 0.3374565"," 0.7078832"," 0.6931791","-0.1686189","-1.4523952","-1.4315895","-0.1418467","-0.1612540","-1.2477557","-0.4562186","-0.4254524","-0.7591601","-1.4758883","-0.4074098"
"8.51_526.2941m/z","-1.53680794"," 1.06304005","-1.10410878","-1.48228346"," 0.02585167","-0.22108664"," 0.45941742","-1.29061610","-1.70625551","-0.35936963"," 0.97329210"," 1.02590590"," 0.12259099"," 0.10907714","-0.49309735"," 0.28057360"," 0.47876173"," 1.42533641"," 0.99269149"," 1.23708692"
"9.16_526.2939m/z"," 1.4852953"," 0.4469153"," 1.4073041"," 1.0379403"," 0.8391891"," 0.7864229"," 0.1481731"," 0.9357313"," 1.2120127"," 0.5217338","-0.1786342","-1.3966120","-0.7938228","-0.5487685","-0.6894748","-0.9919299","-1.0320988","-0.9178668","-1.7333701","-0.5381399"
"10.20_524.2995m/z","-0.16593778"," 0.82161073","-0.85850864"," 0.06251324"," 0.72806640","-0.83774384","-2.10821851"," 0.07455473"," 0.40308389"," 1.47122338"," 1.44684611"," 0.26070857"," 0.53220951","-1.75279237"," 0.72733156","-0.50367999","-1.52688067"," 0.36761460","-0.02559357"," 0.88359266"
"9.10_520.2659m/z"," 0.46260097"," 0.74527942","-0.11172550"," 1.04529050","-1.19155365","-0.79378809","-0.42571572"," 0.97092081"," 0.90649067","-0.23117771","-1.70052820"," 0.19725642"," 0.58190839"," 0.84450798"," 1.23932155"," 0.26574722"," 0.03149467"," 0.05910841","-0.16492302","-2.73051510"
"8.83_520.2658m/z","-0.52555109","-0.01454348","-1.92155008","-0.28262788","-1.19115197","-0.89438618","-0.62851044","-0.31988507","-1.45823951","-0.34119687"," 0.66228788"," 1.69680410","-0.06509900"," 0.43920303"," 1.33925238"," 0.40365244","-0.47358444"," 1.05638778"," 1.19358802"," 1.32515039"
"6.97_520.0598m/z"," 0.17449354","-0.23716231","-2.40206054"," 0.14108320","-0.86540886"," 2.13839210","-0.42253507"," 0.59069822"," 0.46724680"," 1.75473673","-0.04710692","-0.54732452","-0.64096990","-1.31347409"," 0.01994139","-0.38367884"," 0.12124269"," 0.35442785","-0.02091941"," 1.11837793"
"9.16_517.0267m/z"," 1.68180465"," 0.57098988"," 1.10559236"," 0.98282537"," 0.64206135"," 1.04724312"," 0.26636172"," 1.01283422"," 1.09486764"," 0.44933909","-0.06447965","-1.27398718","-0.89260075","-1.33412543","-0.43040542","-0.80890378","-1.26136358","-0.57718994","-1.45133122","-0.75953245"
"11.99_515.2892m/z"," 1.50674908","-0.28401079"," 0.26539501"," 1.27318543"," 0.73289384"," 0.58559859"," 0.94776024","-0.65462178"," 0.50528391"," 0.09545159","-1.11750944"," 0.35703305"," 0.30720046","-0.77501869","-2.73420986","-0.16825965"," 0.86623242","-0.43529519","-1.39837825"," 0.12452004"
"10.86_515.2538m/z"," 0.3317273"," 1.2079543"," 0.3088167","-0.1571767"," 0.5352628","-0.6078629","-2.9261345"," 0.7171334","-0.6005826","-0.1523979","-1.2422601"," 0.6309297"," 0.8037086"," 0.9753658"," 0.8500079"," 0.8987430"," 0.3206305","-0.2770349","-0.2432532","-1.3735773"
"10.28_513.1702m/z"," 0.97643280","-0.51687042","-1.61629187"," 0.59437355"," 0.57891446","-0.04924859","-0.95206851"," 0.00407239","-1.68155138","-0.59458412","-0.13506747"," 0.90808366"," 0.93079044","-0.72008193"," 1.93229018"," 1.38546582"," 0.01686651"," 0.61196423","-1.44193219","-0.23155756"
"10.14_511.2258m/z"," 0.48970085","-0.37680588"," 0.30067708"," 1.22500152","-0.64033982"," 0.92770727"," 0.36868607"," 1.52444205"," 1.40340678"," 1.19288356"," 0.59629141","-0.98553724","-0.78223015","-1.15773422"," 0.49858455","-0.25339601","-1.23332491","-1.19111257","-1.83500410","-0.07189625"
"10.45_507.2261m/z"," 1.0442249"," 0.2435644"," 0.6286401"," 1.1087001"," 0.2605234"," 1.1128783"," 0.7844123"," 1.2599914"," 1.2126424"," 0.7395315"," 0.3465245","-1.9318740","-0.9087353","-1.4930248","-0.1066072","-1.0438844","-0.7219168","-0.9779623","-0.7916580","-0.7659705"
"11.86_506.2914m/z","-0.21347240"," 0.27435214","-0.07716922","-0.35941854"," 1.18989396"," 0.69248197"," 0.69515157"," 0.16537350"," 0.60929646"," 0.81405686","-1.81472999"," 1.20342449"," 0.38494606","-0.52216849"," 0.52177185","-0.29777841","-1.82152519","-2.40518327"," 0.15128631"," 0.80941036"
"10.11_503.1303m/z","-0.9612468","-0.7297734"," 0.4265852","-0.4393496","-1.0027981","-0.6130723","-1.0510770"," 0.5618800","-0.5994090"," 0.3860197"," 1.3767255"," 1.0016467"," 0.2720383"," 0.2905300"," 1.2828269"," 0.6063679","-0.6676770","-2.3784539"," 0.8190352"," 1.4192019"
"9.61_503.0939m/z"," 0.65571214"," 0.43953949"," 0.22058239"," 0.70008867"," 0.28991124"," 1.51129884"," 1.24736450"," 1.15447110"," 1.37863406"," 0.11992185"," 0.41876902","-0.40057514","-1.01010589","-0.01316506","-1.04998012","-0.47255825","-0.97598201","-1.65157069","-1.99571025","-0.56664589"
