"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"10.35_354.3375m/z"," 2.38454270","-0.20119935"," 0.96034155","-0.05504602","-0.41013364","-0.65175505","-0.11187114","-0.39928028"," 0.03439594"," 0.57663882"," 1.02223354"," 0.58619250"," 0.45673309","-0.85206101","-1.49025775","-2.08469969"," 0.60763411","-0.98123036","-0.34449499"," 0.95331702"
"9.32_354.2753n"," 1.29790544"," 0.77843543"," 1.77500004"," 1.11790274","-1.10139027"," 0.04443617"," 0.65270195","-0.43093513","-1.50349484","-0.46566262"," 0.13679956"," 0.22149532","-0.71256366"," 0.01998946"," 0.01525636","-0.02884801","-0.99657197","-1.81745524"," 1.64627156","-0.64927230"
"11.97_353.2649m/z","-1.98922063"," 0.13091236","-0.80966521"," 0.03665341"," 0.12278347"," 0.12891917"," 1.34472684"," 1.01439608"," 1.43883735"," 1.52753402","-1.27070595"," 0.65435106"," 0.36567430","-0.72702755"," 0.04587949","-0.45166380"," 0.34290840"," 0.23225600","-0.13898515","-1.99856364"
"9.30_353.2293m/z","-0.05572590"," 0.66103223"," 0.67413796","-1.09604481"," 0.40615219","-1.84682123","-0.71244905"," 0.64469274","-1.06805869","-1.04063397","-1.40048473","-0.05139922"," 0.64075685"," 0.82975493"," 0.79008307","-0.59785450","-0.58390663"," 0.83907477"," 2.07046668"," 0.89722731"
"9.34_353.1549m/z","-1.2218890","-1.0869519","-1.3478478","-1.4070471","-0.7189603","-0.3696544","-0.1552337","-0.7331358","-1.1020000","-0.9273542"," 0.2778920"," 0.6438576"," 1.0512392"," 0.6431063"," 0.7742038"," 1.2363534"," 1.1157526"," 1.2042874"," 0.7864555"," 1.3369264"
"8.69_352.3210m/z"," 0.3612492","-0.4035034"," 0.1636230","-0.5938669"," 0.5595731","-0.6101230","-1.9660524","-1.0402494","-0.1622438"," 1.7887786"," 0.4532307"," 0.7783814"," 1.5734836","-0.9456279","-0.2786497"," 1.3502382"," 0.6868069"," 0.5638033","-1.1427008","-1.1361507"
"9.76_352.3205m/z"," 0.242479815"," 0.003545859","-1.040939724"," 1.464701745"," 0.812878803","-0.256428738","-0.591520731"," 0.497056665"," 0.474001752"," 1.782408770"," 0.416697826","-0.798928988"," 0.331721985","-1.566752777","-0.009346893"," 0.586119521"," 0.672976699","-1.514093225"," 0.547973456","-2.054551820"
"9.04_352.2613n","-0.54318617"," 0.07223641","-0.36493393","-0.69337716","-1.24066456","-1.06133327","-0.86543965","-1.17871433","-1.33902839","-1.19546810"," 1.29294134"," 1.23337484"," 0.74468082"," 1.18263388"," 0.24726555"," 0.77734390"," 0.49586610","-0.03560033"," 1.92383552"," 0.54756754"
"7.14_350.9878m/z"," 1.0736293","-0.1864279"," 0.3454362"," 1.0740148"," 0.7772693","-0.4896097","-0.2708005"," 1.0672234"," 0.2578078","-0.7796541","-1.7413179"," 1.3170327","-0.8715146","-2.2135594"," 1.1144882"," 0.7222404"," 0.2860778","-0.8193269"," 0.2370255","-0.9000344"
"10.16_350.2826n","-0.8830724","-0.5086769","-1.3814049","-0.8232183","-1.2541931","-0.7281891","-0.7211333","-1.4169369","-1.2340931","-0.3401592"," 1.0895027"," 1.1525307"," 0.4314115"," 0.8313223"," 0.7532387"," 1.0160254"," 1.2299118"," 0.8575156"," 1.0084213"," 0.9211973"
"6.81_350.0697m/z","-0.99791750","-0.89539360","-1.49700542"," 0.89828148","-1.70263264"," 0.74541191"," 0.98571764"," 0.48979812"," 1.16510032","-0.14984575","-1.08552853","-0.09789552","-0.53432904"," 0.50220118"," 0.35151319"," 0.04268563"," 1.01068690"," 0.23241224","-1.31874160"," 1.85548097"
"8.98_349.2988n","-0.16597890"," 0.18913626","-0.58100167","-0.84563505","-0.85739995"," 0.46882007","-0.62995664"," 0.09376317","-1.19319460","-1.69558808"," 1.01842196"," 1.63894197"," 0.97436069"," 0.96232953","-0.59626331"," 0.84052854","-0.05579449","-0.55068470"," 2.03730796","-1.05211277"
"9.54_349.2740m/z","-1.10643934","-0.76831862","-1.05026448","-0.60915337","-1.38328545","-0.87941412","-0.66238844","-1.04104391","-1.09049814","-0.56660540"," 1.08358783"," 1.35659007","-0.02233728"," 0.70168200"," 0.57059680"," 1.36909839"," 1.23150337"," 1.06538348"," 0.97271755"," 0.82858905"
"10.42_349.2214m/z"," 0.29678811"," 0.74821125"," 1.44115442","-1.10913849","-0.34944713"," 1.08673937"," 2.00579159"," 0.50181380"," 0.89764999","-1.04680481"," 0.00268574","-0.44792245"," 0.46808401","-1.72395852"," 0.41940448"," 0.27491550","-0.19186989","-1.54526724","-0.90266988","-0.82615986"
"10.31_349.2203m/z"," 0.16343444"," 1.32699499"," 0.12782106","-1.72437540"," 1.11433460","-0.68003769"," 0.22558679"," 1.39069964","-0.30481423","-0.82414354","-0.94557503"," 0.63851556"," 2.49241269","-0.61578980","-0.02186503","-0.46619592","-0.01316470","-0.34682620","-0.35095453","-1.18605770"
"6.14_349.1265m/z"," 1.27790894"," 0.48000521","-1.26451339","-0.05839626"," 1.09327167"," 0.01855245"," 1.04891378"," 0.46997071"," 0.84450298","-0.90512965"," 0.82792345","-0.17734680"," 0.33114422","-0.96068528"," 0.09105825","-0.67129986"," 1.15567246"," 0.29200951","-1.57540845","-2.31815394"
"8.27_347.2204m/z"," 1.19664284"," 0.02275215"," 0.46678193"," 0.56176086","-0.33888804","-0.81148570","-0.98938592","-1.32136769","-1.23184428","-1.61935767"," 1.75362225"," 1.52469294"," 0.44983988"," 1.22324223","-0.42643486","-0.12414840"," 1.05033743","-0.21615561","-0.22119295","-0.94941140"
"9.36_347.1989m/z","-1.1454905","-1.1321215","-1.1795827","-1.0678125","-1.0544887","-0.8480568","-0.7683640","-0.6890244","-0.6244738","-0.6559817"," 0.7053980"," 0.3750742"," 0.6239251"," 0.7476134"," 0.4155213"," 1.4841052"," 1.2331706"," 1.2014229"," 1.6378608"," 0.7413052"
"9.11_347.1353n"," 0.007013397","-0.837496645"," 0.508541388","-1.583473375"," 0.704405313","-0.769376905","-1.612818452","-0.100345908"," 0.825684603","-1.466322611"," 0.947019136"," 1.855721183"," 1.282878138"," 0.521324137"," 0.100994960"," 0.800468356","-0.609999731"," 0.646656768","-0.082834557","-1.138039196"
"7.70_347.1267m/z"," 0.22013182"," 0.32120241"," 0.01250714"," 1.62199130","-1.16795929"," 0.88794929","-0.08164682","-1.11437424","-0.63739486"," 1.20367598"," 0.12961436"," 0.46494706"," 0.73392120","-1.14723776","-0.20180190"," 1.31262217"," 0.49822680"," 0.43378513","-2.28484519","-1.20531459"
"9.75_347.1260n","-0.4269394","-1.1781661","-1.0649499","-0.6917869","-0.3782194"," 0.1120191"," 0.6165233","-0.6564135","-0.1641578"," 2.0131496","-0.2494842","-0.1990931","-1.1952932","-0.5455400","-0.3186060"," 2.2964376"," 0.6008512","-0.7755270"," 0.8081502"," 1.3970455"
"5.41_345.2017m/z"," 0.91813078","-0.22095840"," 0.69815990"," 0.69199749"," 0.73581486"," 0.17831089"," 0.08273239","-1.07786127"," 0.38994886","-1.86128160"," 1.15543876"," 0.74314402"," 0.65383195"," 0.26954782","-0.32066362"," 0.15351657","-0.05505355"," 0.70842073","-1.09095365","-2.75222294"
"6.54_345.1607m/z"," 0.4618081"," 0.8673178","-0.1822001","-0.6852799","-0.4064246"," 1.6321643","-2.9665005"," 0.2584087"," 1.6042834"," 0.3494622","-0.5157365","-0.5008309","-1.0961486"," 0.5607204","-0.3654247","-0.2511671"," 0.5234729"," 0.1787913","-0.2141000"," 0.7473840"
"7.88_345.1550m/z"," 0.79494562"," 0.07949429"," 1.51355574"," 0.40371766","-0.41086582"," 0.42702599","-0.77480369","-1.22486809","-1.55544041","-1.91274303"," 0.44877497"," 2.47015391"," 0.53229732","-0.01817180"," 0.50561862","-0.33755549","-0.41294013","-0.01562877","-0.01165326","-0.50091365"
"7.77_345.1386m/z"," 0.2017716"," 0.1210551"," 0.3715858"," 1.0995603"," 0.9730273","-1.0900300","-0.8098315"," 0.1852534","-2.4690837"," 0.2174910"," 0.3053004"," 0.2194845","-0.4839773","-0.4396815"," 1.5715790","-1.3224908"," 1.7631028"," 0.5243218","-0.5619519","-0.3764862"
"11.54_344.1992m/z"," 0.65999232"," 0.72678515"," 1.45150760"," 0.68055749"," 0.98392710"," 1.19872826"," 0.22353248"," 0.58585299"," 0.43386213"," 0.67276768","-0.32401928","-2.13020818","-0.05448314","-1.19784283","-0.25708533","-1.70907940"," 0.11853081"," 0.15878213","-0.63602991","-1.58607807"
"10.96_342.3129m/z"," 1.07711441"," 0.69440569"," 0.26134605"," 0.40248444"," 0.37675583"," 0.43483547"," 0.40846754"," 0.70044686"," 0.23943163"," 2.38107602","-1.38946955","-0.05899011","-2.23290526","-0.19492552","-0.24651958","-1.36737072","-0.64704360"," 0.48016676","-0.70453528","-0.61477110"
"9.05_342.1053m/z","-0.70282632"," 0.77728500"," 0.09450011"," 0.44601328"," 0.80848617","-1.86532872"," 0.18673894","-0.28348938"," 0.99862986","-2.49441679","-0.33595065"," 2.33843236","-0.07436387","-0.11265438"," 0.25518673"," 0.39473480"," 0.19200732"," 0.19211846","-0.40359212","-0.41151081"
"8.94_342.1052m/z","-0.97472264"," 0.89813629"," 0.90314820"," 1.33738310","-0.21400453","-1.66852043"," 0.82435169","-0.83240909","-0.47025636"," 0.77846466"," 0.11449328","-0.85717800","-0.18970676"," 0.41888684"," 1.05016427"," 0.62534119","-0.59699083","-0.04229381","-2.31119207"," 1.20690499"
"10.00_341.3533m/z","-0.07152742","-0.76833601"," 0.36252685","-1.14293925"," 0.50641711"," 0.29776878","-1.05209375"," 0.54908075"," 1.49776043","-0.68692817"," 1.39829522"," 0.25060027"," 1.74952240"," 0.02860424","-1.49232918","-1.35975008","-0.71650261"," 0.55594719","-1.07458233"," 1.16846555"
"10.36_341.3061m/z"," 0.45446479","-0.39642990"," 1.34928305","-0.85800167"," 0.44986640"," 0.62061447","-0.38084525","-1.78755566","-1.01386398","-1.83233106"," 1.59525040"," 1.25008682"," 1.35878976"," 0.38487885","-0.14253467"," 0.04972422"," 0.63182374","-0.67955913","-0.86254035","-0.19112084"
"7.28_341.1754m/z","-0.45072786"," 0.12029565"," 0.20588487","-0.32433635"," 0.31305289"," 0.93067545"," 1.17202724"," 0.90739487","-0.03443331","-2.92261391","-0.60863442","-0.30887538","-0.56931752","-0.43519451"," 1.56861543","-0.53831870"," 1.46579015"," 0.34493362","-0.95843883"," 0.12222064"
"5.31_341.1210m/z"," 1.34584499"," 0.13129139","-0.64807796"," 0.14345106","-0.01630102","-0.14066171"," 0.51598600"," 0.87750875","-0.56073420","-2.57250618","-0.14847937"," 1.85321277"," 0.31612596"," 0.77664488"," 0.46984014"," 0.83166166","-1.07451773","-0.28847052","-0.27692608","-1.53489283"
"8.09_340.2839m/z"," 0.06101534","-0.95636641"," 0.65735170","-0.52087307","-0.39481348","-1.40083332"," 0.34907501","-1.98794639"," 1.48075403"," 0.65053714","-0.72970014","-0.28563035"," 0.20418381"," 1.31964784","-0.73442867"," 1.36403804"," 0.03008812","-0.89602605"," 0.06806781"," 1.72185905"
"10.84_339.3507n"," 0.2391664"," 0.8182409","-0.6932277"," 0.3328500","-0.2265664"," 1.1144610"," 0.2956291"," 0.3474501"," 1.1211716"," 0.8229398"," 0.9054917","-0.2897280"," 0.2859867","-2.1463981","-1.5858012"," 0.9789602","-1.1364057","-0.5691501","-1.6067452"," 0.9916749"
"9.88_338.2793n"," 0.45738073"," 0.73511241"," 0.06890697"," 0.90228191","-1.21294577"," 0.86471453"," 2.85237828"," 0.55696708","-0.80846347"," 0.46923516"," 0.44927719","-0.02014121","-1.02822833","-1.42884129","-0.35489254","-0.13214494","-0.11761126","-1.45382907","-0.42437435","-0.37478202"
"11.91_338.2145n"," 2.90033752"," 0.59480028"," 1.29287663"," 0.39020026"," 0.80311942"," 0.66037220","-1.03904296","-0.73068132","-0.68800073","-0.20336993"," 1.14708309","-0.44440644","-0.41922902"," 0.08790689","-0.37654165","-0.80186306","-0.69953946","-0.93275777","-0.47696420","-1.06429975"
"10.45_337.5212n","-2.11104286","-1.60251041","-1.02269280","-0.19396464"," 0.87443611"," 0.40205293"," 0.39427495"," 1.65279072"," 0.02281741","-0.04285163"," 0.09274405","-1.83663125"," 0.47968196","-0.36445355"," 0.51527458"," 0.90590800"," 1.26311904"," 0.13327340","-0.29887505"," 0.73664903"
"8.90_337.2741m/z","-0.7859380","-0.5438067","-2.3510546","-0.4638639"," 0.2662650"," 0.4953953"," 0.4625725"," 0.1421189"," 0.5601992"," 0.9254272","-0.2719968","-2.6279064","-0.1411310","-0.1792568"," 0.6767055"," 0.7610803"," 0.4299842"," 0.7354326"," 0.9060930"," 1.0036803"
"8.79_337.2739m/z","-1.028300470","-0.483847348","-2.523950390","-0.397340400"," 0.272874794"," 0.398304347"," 0.531786008"," 0.004674756"," 0.516245280"," 0.977129919","-0.500814944","-2.169975727","-0.373561037","-0.050477099"," 0.866018353"," 0.729047586"," 0.367432828"," 0.632475584"," 0.987106574"," 1.245171387"
"9.79_337.2709m/z"," 1.3757532"," 1.1896262"," 1.7464079"," 1.1989614","-1.1854824","-0.6494482","-0.3185115","-1.2955843","-1.4380979","-0.4416140"," 0.6160536"," 1.6078138","-0.2374296"," 0.5982348","-0.3832562","-0.3003052","-0.3453778","-1.1676324","-0.4764683","-0.0936429"
"7.87_337.1693m/z"," 1.14199453","-0.17287574","-0.93812685"," 1.24906106"," 0.88716551"," 0.73447767","-1.10178426","-0.13954259","-1.64178728","-1.42561058","-0.16434966","-0.38669570"," 1.05562691"," 0.56082460"," 0.92746214","-0.22700415","-1.89948041"," 1.33181505"," 0.01146493"," 0.19736481"
"9.27_335.2941m/z"," 0.97463022"," 0.02848437","-0.05394259","-2.03841908"," 0.64743516","-1.30609743"," 0.13123360"," 1.32227472"," 0.64369927","-0.73997551"," 1.17638971","-0.25589489"," 1.31237150","-1.89055271","-0.39222039"," 0.06030729","-0.77502716","-0.35602143"," 1.12020808"," 0.39111727"
"8.50_335.2587m/z","-1.1559756","-0.4328689","-1.3764703","-0.8769832","-0.6564077","-0.8389633","-0.7372201","-0.9105046","-0.5980817","-0.3178882"," 0.5316543","-1.0943422"," 0.2263871"," 1.0815987"," 1.0732809"," 0.9573420"," 1.0076108"," 0.8851543"," 1.4536820"," 1.7789956"
"8.63_335.2584m/z","-1.1941495","-0.4154663","-1.6103689","-0.7820708","-0.6677035","-0.5623673","-0.4557081","-0.8482463","-0.6331353","-0.3237457"," 0.5982333","-1.4697604"," 0.4424771"," 0.9574439"," 0.9197332"," 0.9515438"," 1.0915738"," 1.1451997"," 1.2926959"," 1.5638213"
"11.83_335.2569m/z","-0.15053796"," 0.80570386","-0.15253872","-0.21964075","-1.44662574","-1.06120531","-1.09224176","-0.72516024","-0.64162167","-1.06102162"," 2.20287322"," 2.07743088"," 0.43176200"," 1.49717888"," 0.03065412"," 0.01268562","-0.03470421","-0.19077392"," 0.08979939","-0.37201606"
"11.34_335.2412m/z"," 1.0660137"," 0.1558584"," 1.0238959"," 0.7460753"," 0.7467681"," 0.8154725"," 0.9998850"," 0.9073299"," 1.0926417","-0.3600921","-1.0467526"," 0.5741107","-0.8486254","-1.8433730","-0.4032743","-0.3197696","-0.5353091"," 0.4490023","-1.1712614","-2.0485961"
"11.59_335.1672m/z"," 0.18992931","-0.84496856","-0.23615821","-0.10573459"," 0.74995648"," 0.88486200"," 0.59212199","-0.76821708","-0.07012240"," 0.54588269"," 0.57046423","-2.88257687"," 0.02221627"," 0.14074391"," 0.06739270","-1.18429343","-0.21483024"," 0.19565836"," 0.01374525"," 2.33392821"
"9.32_335.1664m/z"," 0.12100587"," 0.55546582"," 0.78064650","-0.04907787","-0.66394451","-0.82700391","-0.22324596","-0.08507149","-1.72636042","-1.16466183","-1.01878856"," 0.74761357"," 0.52909607"," 0.72023668"," 0.74047585","-0.85233915","-1.62384030"," 0.93205252"," 2.07419436"," 1.03354675"
"7.04_335.1119m/z","-1.77717435","-0.21006130","-2.08746439"," 1.34283247"," 1.45901941","-0.89861039"," 0.45859363","-0.28744209"," 0.51451871"," 0.30635124"," 0.46990924"," 1.01193082","-0.23249447","-0.68751938"," 0.04052938","-0.11883141","-1.54572347"," 1.01165848"," 0.39979879"," 0.83017907"
"8.92_334.3106m/z","-0.3834497"," 1.0042404","-0.2469831"," 0.9273776","-0.6030393","-1.4463330","-0.7679153"," 0.6350790"," 1.9046047","-0.6285723"," 1.7516197"," 0.7518858"," 0.9049054"," 0.2926673"," 0.3089544","-0.8093109","-0.7804897","-0.8419115","-1.6570448","-0.3162848"
"6.37_334.2955m/z","-1.01025269","-1.16799258","-1.05483463","-0.55574194","-1.70772375","-1.54626046","-1.36051870"," 0.38695165"," 0.57111499"," 1.28223703"," 0.72390801"," 0.11214729"," 0.46532183"," 1.16398292"," 0.99398910"," 0.38988955","-0.08202578"," 0.11827879"," 0.97589632"," 1.30163305"
"10.03_334.2843m/z"," 1.51409575"," 0.06956577"," 0.51827720"," 0.94493840","-0.17466419"," 0.98546825"," 2.11954787"," 0.75067074","-0.44432394"," 0.99277201","-0.17662389","-0.93895512","-1.13440837","-1.18596701","-0.11324883","-0.32555382"," 0.01748668","-1.59931131","-0.48469523","-1.33507097"
"10.58_333.2255m/z"," 2.05678545"," 0.34729002"," 0.86108056","-0.48364737"," 0.01702344"," 0.86047391"," 0.06278064","-0.28926997","-0.42784427","-1.47401072"," 1.13477909"," 0.13864755"," 0.48536663","-0.40500587"," 0.01303456"," 1.39578220","-0.58741245","-0.12404647","-1.61839214","-1.96341479"
"9.79_333.2252m/z","-1.99888816","-1.05537403","-0.64688235","-1.49542894"," 1.03638644","-0.30511866","-1.52941280"," 0.37607563"," 1.26049060"," 0.43728575","-0.01818919"," 0.23910690"," 1.73871157","-0.43935190"," 0.46437395"," 0.02642238"," 0.11222919"," 1.46765317","-0.05534833"," 0.38525876"
"7.73_333.2039m/z","-0.37981952","-1.19276443"," 0.03103829"," 0.30757501","-0.08471949","-0.85207126","-0.16019315","-1.40390366","-0.82526264"," 0.71345915","-0.74453275"," 1.17207049"," 1.19040727"," 0.58337710","-0.57265348"," 0.60700667"," 2.81529944","-0.73140276"," 0.24471177","-0.71762204"
"11.33_333.1527m/z","-0.6973763","-1.1621301","-0.9219191","-0.9765117","-0.9202924","-0.5810964","-0.3561861","-0.9245359","-0.6831774","-0.8464491"," 1.5660077","-1.0928978"," 0.8683103"," 1.2129862"," 0.1338622"," 0.9056781"," 0.9296990"," 0.8336544"," 1.1800153"," 1.5323590"
"11.13_333.1522m/z","-0.93845789","-0.20785067","-1.28141564","-0.64933234","-0.24684536"," 0.02190621","-1.16693297","-0.92970550","-1.27392259","-0.50063754"," 1.19615083","-1.55585681"," 0.96295648"," 1.16311008"," 0.74354533"," 0.36961667"," 0.86761796"," 0.70457880"," 1.55817547"," 1.16329947"
"9.37_333.1511m/z","-1.3357057","-0.6223754","-1.2241904","-1.1913075","-1.2876545","-0.8834437","-0.6822087","-0.7544505","-0.6864566","-0.6811292"," 0.8482604"," 0.7972338"," 0.6920303"," 0.9013768"," 0.3982189"," 0.9581099"," 0.9938217"," 1.0499830"," 1.4483130"," 1.2615744"
"7.88_333.0665m/z"," 0.33370811","-0.53504823"," 0.73043791"," 0.73082731","-0.15590451"," 0.06315141"," 0.02551838","-1.27002813","-0.50414122","-1.61703143"," 0.93617214"," 0.23546678"," 0.81053065"," 1.08444193"," 1.98833278"," 0.08009072","-1.90374460"," 0.79090478","-0.47227304","-1.35141172"
"9.11_332.2946m/z","-1.47202478","-0.75601441","-1.19681068","-1.48543770"," 0.05161616","-1.12927704"," 0.23500793","-0.72403573","-0.03152232","-0.49640235"," 0.07616762","-0.83042412"," 0.92655171"," 0.03400907"," 0.98554829"," 0.58953016"," 0.62365911"," 1.59580770"," 1.81529960"," 1.18875179"
"10.70_332.2900m/z"," 0.10363307"," 0.05482473"," 1.07807005"," 0.66604857","-0.83632476","-0.17751496"," 1.15725244"," 1.38438199"," 1.12145283"," 0.67004625","-1.17474893"," 1.51406415"," 0.16344107","-1.50229649","-0.78716598","-0.80184640"," 0.28859583","-0.31148647","-0.64151701","-1.96890998"
"6.87_332.1209m/z","-0.55216390","-1.20696643","-0.16577558"," 0.02513343","-0.00313004"," 0.96615058","-0.09220003"," 0.69654634","-1.32490454"," 0.13377837","-2.31761538"," 0.00928821"," 0.83048707"," 0.63964418"," 0.50721803"," 1.89757221","-0.15203728","-0.84420128","-0.63952939"," 1.59270542"
"10.43_332.0536m/z","-0.4119634"," 0.1372822","-0.1495362"," 1.1062086"," 0.3155124","-0.1415993","-0.2488478"," 0.2910204"," 1.6305123"," 0.8052290"," 0.2804182"," 0.3129634"," 1.4207402","-1.6186606","-1.1868678"," 0.1691055","-2.0055746"," 0.6252834","-1.7702427"," 0.4390167"
"6.08_331.1158m/z"," 1.16182227"," 1.07637380"," 1.08326677","-1.51873155","-0.45513405","-0.73221298"," 0.26400910"," 0.26943553"," 0.15861366"," 1.04837165","-0.27879357","-0.20771189","-0.17239501","-0.07964375","-1.47694750","-1.73362708"," 1.46301466"," 1.20069018","-1.40210217"," 0.33170192"
"9.50_330.2775n"," 1.3438344","-0.2655167"," 2.0329946"," 1.3405172","-0.3583567"," 0.5806913"," 1.3619719","-0.8760734","-1.2789211","-0.4860298","-0.7358941","-0.0987645","-1.3112842","-0.4190787"," 0.2065170"," 0.1188535","-0.4989081","-1.6445235"," 0.8741334"," 0.1138377"
"9.65_330.2766m/z"," 0.049760582"," 1.874934406"," 0.055261997"," 0.336556497"," 0.323953026"," 0.387163232","-0.234193146"," 0.619424830"," 0.053174651","-0.023418929"," 1.627238122"," 0.003536151"," 1.142728913","-0.187497351","-0.031906858","-1.145842305"," 0.303032562","-1.370178202","-2.237320345","-1.546407833"
"9.85_330.2565n"," 0.921603185"," 0.829870763"," 0.807228512"," 0.315796228"," 0.477441279"," 0.887042670"," 1.958177943"," 1.045263800","-0.007417813"," 0.823723437","-1.292714725","-1.085722429","-1.255345453","-1.203587905"," 0.540895727","-0.553459084","-0.056082563","-1.320619326","-0.606661908","-1.225432337"
"7.39_330.2198n"," 2.29342552"," 1.11944224","-0.05973484"," 0.25746827"," 0.78298942","-0.63569437","-1.32541520","-1.39370436","-0.73920058","-0.35717690"," 0.19903821"," 1.24877392"," 1.40204896"," 0.45032029","-0.33209386","-0.94050183"," 0.36095531","-0.93005268","-0.32101089","-1.07987662"
